"SUBJECT","ROUND","SURVEY_DAY","RESPONDER","SEASON","CONSUMPTION_DAY","CONSUMPTION_MONTH","CONSUMPTION_YEAR","WEEK_DAY","EXCEPTION_DAY","CONSUMPTION_TIME_HOUR","CONSUMPTION_TIME_MINUTES","MEAL_NAME","PLACE","FOOD_TYPE","RECIPE_CODE","RECIPE_DESCR","RECIPE_DESCR_ENG","FOODEX2_RECIPE_CODE","FOODEX2_RECIPE_DESCR","AMOUNT_RECIPE","CODE_INGREDIENT","INGREDIENT","INGREDIENT_ENG","FOODEX2_INGR_CODE","FOODEX2_INGR_DESCR","FOOD_AMOUNT_UNPROC","FOOD_AMOUNT_CONS","FOOD_AMOUNT_REPORTED","ENERGY_kcal","WATER_g","PROTEIN_g","A_PROT_g","V_PROT_g","CARBOH_g","SUGAR_g","FIBTG_g","ALCOHOL_g","FAT_g","SAT_FAT_g","MUFA_g","PUFA_g","TFA_g","CHOL_mg","CALC_mg","IRON_mg","ZINC_mg","MG_mg","PHOS_mg","POTA_mg","NA_mg","CU_mg","IOD_mcg","SE_mcg","MN_mg","VITC_mg","THIA_mg","RIBO_mg","NIAC_mg","VITB5_mg","VITB6_mg","FOLDFE_mcg","FOL_mcg","FOLFD_mcg","FOLFRE_mcg","FOLAC_mcg","VITB12_mcg","VITA_RAE_mcg","VITA_RE_mcg","BCAROT_mcg","RETOL_mcg","VITD_mcg","VITE_mg","VITK_mcg","PHY_mg","VERSION"
191,1,2,,,,,,,,,,,,,,,,,,,806101,,"* BEAN,WHOLE SEED,CRANBERRY (KANYEBWA),FRESH,RAW *BOILED*","A012B#F03.A06HY$F28.A07HS$F28.A07GL","Borlotti or other common beans (without pods),  STATE=Whole/unsplit form, including artificial forms,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,125.4,125.4,96,,6.6,,,17.2,,,,0.4,,,,,,33,1.22,0.94,,,,,,,,,0,0.14,0.05,0.29,,0.06,86,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,829021,,"* EGGPLANT,LARGE & LONG,RAW *BOILED*","A00JD#F28.A07HS$F28.A07GL","Aubergines,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,16.6,16.6,4,,0.2,,,0.9,,,,0,,,,,,1,0.04,0.03,,,,,,,,,0.31,0.01,0.01,0.1,,0.01,3,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,829031,,"* EGGPLANT,LARGE & SHORT,RAW *BOILED*","A00JD#F28.A07HS$F28.A07GL","Aubergines,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,51.5,51.5,12,,0.5,,,2.9,,,,0.1,,,,,,5,0.12,0.08,,,,,,,,,0.96,0.02,0.02,0.32,,0.04,10,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,829041,,"* EGGPLANT,THIN & LONG,RAW *BOILED*","A00JD#F28.A07HS$F28.A07GL","Aubergines,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,24.4,24.4,6,,0.2,,,1.4,,,,0,,,,,,2,0.06,0.04,,,,,,,,,0.46,0.01,0.01,0.15,,0.02,5,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,801041,,"* MAIZE FLOUR,FM WHITE GRAIN,REFINED,RAW *BOILED*","A002Q#F20.A07QZ$F28.A07GL","Maize flour, HOW=W/o husks, PROCESS=Boiling",,280.2,280.2,1034,,20.3,,,221.7,,,,5,,,,,,8,3.08,1.99,,,,,,,,,0,0.25,0.14,2.27,,0.45,41,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,7.8,7.8,3,,0.1,,,0.7,,,,0,,,,,,2,0.02,0.01,,,,,,,,,0.49,0,0,0.01,,0.01,1,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,0.1,0.1,0,,0,,,0,,,,0,,,,,,0,0,0,,,,,,,,,0.01,0,0,0,,0,0,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,42.8,42.8,8,,0.4,,,1.7,,,,0.1,,,,,,4,0.12,0.07,,,,,,,,,4.62,0.02,0.01,0.24,,0.03,5,,,,,0,17,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,2003,,"CASSAVA ROOT,FRESH,W/O SKIN,STEAMED","A00ZZ#F10.A166Y$F20.A07QR$F28.A07GP","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Steaming",,62.4,62.4,70,,0.6,,,16.6,,,,0.1,,,,,,7,0.11,0.14,,,,,,,,,6.75,0.03,0.02,0.35,,0.04,9,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,30033,,"Papaya,ripe,fresh,raw","A01LG#F10.A07XL","Papayas, INFO=Ripe / mature",,65.2,65.2,25,,0.4,,,6.4,,,,0.1,,,,,,16,0.07,0.05,,,,,,,,,40.29,0.02,0.02,0.22,,0.01,25,,,,,0,36,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,3010,,"SWEET POTATO,WHITE FLESH,FRESH,STEAMED","A010C#F28.A07GP$F10.A0F2R","Sweet potatoes, PROCESS = Steaming, QUALITATIVE-INFO = White",,99.5,99.5,131,,2.4,,,30.5,,,,0.1,,,,,,43,0.88,0.44,,,,,,,,,2.74,0.1,0.09,0.81,,0.3,15,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,725001,,"VEGETABLE OIL,UNSPECIFIED BRAND","A036N","Vegetable fats and oils, edible",,1.1,1.1,10,,0,,,0,,,,1.1,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,0,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,725007,,"Vegetable oil,Bidco,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.9,0.9,8,,0,,,0,,,,0.9,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,15,,,,,,,,""
191,1,2,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,3.7,3.7,32,,0,,,0,,,,3.7,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,63,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,818032,,"* AMARANTH LEAVES,FRESH,BOILED *BOILED*","A00ML#F10.A166Y$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Boiling",,10.5,10.5,2,,0.2,,,0.4,,,,0,,,,,,22,0.24,0.09,,,,,,,,,3.04,0,0.01,0.06,,0.02,5,,,,,0,14,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,818038,,"* AMARANTH LEAVES,FRESH,BRAISED *BOILED*","A00ML#F28.A07GT$F28.A07GM$F10.A166Y","Amaranth leaves, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,21.1,21.1,8,,0.8,,,1.4,,,,0.1,,,,,,73,0.79,0.31,,,,,,,,,8.76,0.01,0.05,0.2,,0.06,18,,,,,0,42,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,818031,,"* AMARANTH LEAVES,FRESH,RAW *BOILED*","A00ML#F10.A166Y$F28.A07HS$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,1.7,1.7,0,,0,,,0.1,,,,0,,,,,,4,0.04,0.02,,,,,,,,,0.52,0,0,0.01,,0,1,,,,,0,2,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,801041,,"* MAIZE FLOUR,FM WHITE GRAIN,REFINED,RAW *BOILED*","A002Q#F20.A07QZ$F28.A07GL","Maize flour, HOW=W/o husks, PROCESS=Boiling",,78.5,78.5,290,,5.7,,,62.2,,,,1.4,,,,,,2,0.86,0.56,,,,,,,,,0,0.07,0.04,0.64,,0.13,12,,,,,0,0,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,829087,,"* NTULA,TYPE 5,FRESH,RAW *BOILED*","A0DMF#F10.A166Y$F28.A07HS$F28.A07GL","Ethiopian eggplants,  QUAL=Fresh,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,10.8,10.8,3,,0.1,,,0.6,,,,0,,,,,,1,0.03,0.02,,,,,,,,,0.2,0,0,0.07,,0.01,2,,,,,0,0,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,0.7,0.7,0,,0,,,0.1,,,,0,,,,,,0,0,0,,,,,,,,,0.05,0,0,0,,0,0,,,,,0,0,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,829051,,"* ONION,SMALL TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YC","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Small",,0.8,0.8,0,,0,,,0.1,,,,0,,,,,,0,0,0,,,,,,,,,0.05,0,0,0,,0,0,,,,,0,0,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,818052,,"* PUMPKIN LEAVES,FRESH,BOILED *BOILED*","A16QL#F10.A166Y$F28.A07GL","Pumpkin leaves,  QUAL=Fresh,  PROCESS=Boiling",,19.2,19.2,4,,0.1,,,0.9,,,,0,,,,,,3,0.11,0.04,,,,,,,,,0.63,0.01,0.02,0.07,,0.01,1,,,,,0,46,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,818058,,"* PUMPKIN LEAVES,FRESH,BRAISED *BOILED*","A16QL#F28.A07GT$F28.A07GM$F10.A166Y","Pumpkin leaves, PROCESS = Stir frying, PROCESS = Stewing, QUALITATIVE-INFO = Fresh",,10.6,10.6,4,,0.6,,,0.5,,,,0.1,,,,,,8,0.44,0.04,,,,,,,,,1.3,0.01,0.02,0.16,,0.04,5,,,,,0,16,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,6.9,6.9,1,,0.1,,,0.3,,,,0,,,,,,1,0.02,0.01,,,,,,,,,0.74,0,0,0.04,,0,1,,,,,0,3,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,2003,,"CASSAVA ROOT,FRESH,W/O SKIN,STEAMED","A00ZZ#F10.A166Y$F20.A07QR$F28.A07GP","Cassava roots,  QUAL=Fresh,  PARTCON=W/o skin,  PROCESS=Steaming",,109.6,109.6,123,,1,,,29.2,,,,0.2,,,,,,12,0.2,0.25,,,,,,,,,11.85,0.05,0.03,0.61,,0.07,16,,,,,0,1,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,30091,,"JACKFRUIT,RIPE,FRESH,RAW","A01LR#F10.A07XL","Jackfruits, INFO=Ripe / mature",,280.9,280.9,264,,4.1,,,67.4,,,,0.8,,,,,,96,1.69,1.18,,,,,,,,,18.82,0.08,0.31,1.12,,0.31,39,,,,,0,42,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,30033,,"Papaya,ripe,fresh,raw","A01LG#F10.A07XL","Papayas, INFO=Ripe / mature",,128.5,128.5,50,,0.8,,,12.6,,,,0.2,,,,,,31,0.13,0.09,,,,,,,,,79.41,0.04,0.04,0.44,,0.03,49,,,,,0,71,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,26001,,"SUGARCANE, ALL VARIETIES","A032L","Refined cane sugar",,67.6,67.6,149,,3.4,,,35.2,,,,0.4,,,,,,5,0.95,0,,,,,,,,,2.03,0,0.01,0.01,,0,0,,,,,0,0,,,,,,,,""
192,1,1,,,,,,,,,,,,,,,,,,,4010,,"SWEET POTATO,YELLOW FLESH,FRESH,STEAMED","A010C#F28.A07GP$F10.A0F5H","Sweet potatoes, PROCESS = Steaming, QUALITATIVE-INFO = Yellow",,671,671,919,,16.8,,,214.9,,,,0.5,,,,,,304,6.17,3.09,,,,,,,,,19.26,0.67,0.67,5.7,,2.08,106,,,,,0,1425,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,818032,,"* AMARANTH LEAVES,FRESH,BOILED *BOILED*","A00ML#F10.A166Y$F28.A07GL","Amaranth leaves,  QUAL=Fresh,  PROCESS=Boiling",,40.7,40.7,9,,0.9,,,1.7,,,,0.1,,,,,,85,0.92,0.36,,,,,,,,,11.72,0.01,0.05,0.22,,0.07,17,,,,,0,54,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,451.5,451.5,1418,,11.7,,,345.9,,,,3.2,,,,,,142,8.58,3.16,,,,,,,,,260.08,1.13,0,5.69,,2.84,114,,,,,0,28,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,809205,,"* MILK,SOUR,COW,NO SUGAR *BOILED*","A02LV#F10.A0CQN$F28.A07GL","Cow milk, INFO=Sour, PROCESS=Boiling",,67.8,67.8,44,,2.2,,,3.1,,,,2.5,,,,,,110,0.07,0.4,,,,,,,,,0,0.01,0.1,0.07,,0.02,3,,,,,0.16,25,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,801104,,"* MILLET FLOUR,FM DRIED GRAIN *BOILED*","A002T#F28.A07GL","Millet flour,  PROCESS=Boiling",,101.7,101.7,380,,11.1,,,73.3,,,,4.2,,,,,,8,3.03,1.69,,,,,,,,,0,0.35,0.26,4.27,,0.35,60,,,,,0,0,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,3.4,3.4,1,,0,,,0.3,,,,0,,,,,,1,0.01,0.01,,,,,,,,,0.21,0,0,0,,0,1,,,,,0,0,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,50.2,50.2,9,,0.4,,,2,,,,0.1,,,,,,5,0.14,0.09,,,,,,,,,5.42,0.02,0.01,0.28,,0.04,6,,,,,0,20,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,14002,,"FISH,TILAPIA,(TYPE 2),BOILED","A028A#F10.A166Y$F28.A07GL","Tilapias and similar,  QUAL=Fresh,  PROCESS=Boiling",,146.8,146.8,146,,30.5,,,0,,,,2.6,,,,,,15,0.85,0.5,,,,,,,,,0,0.06,0.09,5.64,,0.22,33,,,,,2.29,0,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,8011,,"GROUNDNUTS,WHOLE SEED,FRESH,ROASTED","A015H#F03.A06HY$F10.A166Y$F28.A07GY","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  QUAL=Fresh,  PROCESS=Roasting",,76,76,445,,18,,,16.4,,,,37.8,,,,,,41,1.72,2.52,,,,,,,,,0,0.33,0.08,10.29,,0.2,110,,,,,0,0,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,1024,,"MAIZE ON COB,WHITE,FRESH,ROASTED","A00KP#F10.A0F2R$F10.A166Y$F28.A07GY","Sweet corn,  QUAL=White,  QUAL=Fresh,  PROCESS=Roasting",,153.7,153.7,343,,8.9,,,69.9,,,,4.5,,,,,,7,2.54,2.08,,,,,,,,,0,0.32,0.17,3.26,,0.55,20,,,,,0,0,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,9002,,"MILK,COW,FRESH,WHOLE,BOILED","A02LY#F28.A07GL","Cow milk, whole, PROCESS=Boiling",,297.6,297.6,399,,20.3,,,29.9,,,,22.5,,,,,,777,0.57,2.29,,,,,,,,,5.65,0.15,0.95,0.57,,0.15,24,,,,,0.48,193,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,93000,,"SOUP,STOCK,FISH,HOME-PREPARED","A041X#F04.A043F$F22.A07SS","Fish soup,  INGRED=Stock cubes or granulate (bouillon base),  PLACE=Home prepared (family, social networks, proxies)",,57.4,57.4,10,,1.3,,,0,,,,0.5,,,,,,2,0.01,0.03,,,,,,,,,0.06,0.02,0.04,0.68,,0.02,1,,,,,0.4,1,,,,,,,,""
193,1,1,,,,,,,,,,,,,,,,,,,725032,,"Vegetable fat, Tamu","A036N","Vegetable fats and oils, edible",,9.5,9.5,59,,0,,,0.1,,,,6.7,,,,,,1,0.01,0.01,,,,,,,,,0,0,0,0,,0,0,,,,,0,165,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,806110,,"* BEAN,WHOLE SEED,CRANBERRY (KANYEBWA),DRIED,BOILED *BOILED*","A012T#F03.A06HY$F28.A07GL","Borlotti or other common beans (dry),  STATE=Whole/unsplit form, including artificial forms,  PROCESS=Boiling",,91.6,91.6,125,,8.6,,,22.4,,,,0.4,,,,,,41,1.63,0.94,,,,,,,,,0,0.13,0.05,0.33,,0.05,95,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,806109,,"* BEAN,WHOLE SEED,CRANBERRY (KANYEBWA),DRIED,RAW *BOILED*","A012T#F03.A06HY$F28.A07HS$F28.A07GL","Borlotti or other common beans (dry),  STATE=Whole/unsplit form, including artificial forms,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,20.4,20.4,68,,4.7,,,12.2,,,,0.3,,,,,,23,0.81,0.67,,,,,,,,,0,0.07,0.03,0.18,,0.03,43,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,262.4,262.4,824,,6.8,,,201,,,,1.8,,,,,,82,4.99,1.84,,,,,,,,,151.16,0.66,0,3.31,,1.65,66,,,,,0,17,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,818071,,"* COWPEA LEAVES,FRESH,RAW *BOILED*","A0DKA#F28.A07GL","Black eyed peas leaves, PROCESS=Boiling",,42.2,42.2,12,,1.7,,,2,,,,0.1,,,,,,27,0.81,0.12,,,,,,,,,10.63,0.13,0.07,0.45,,0.07,32,,,,,0,14,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,808010,,"* GROUNDNUTS,ALL TYPES,ROASTED,PASTED *BOILED*","A015H#F03.A06JD$F28.A07GY$F28.A0C6N$F28.A07GL","Peanuts,  STATE=Powder,  PROCESS=Roasting,  PROCESS=Pulping / mashing,  PROCESS=Boiling",,56.1,56.1,330,,14.1,,,11,,,,28.3,,,,,,24,1.05,1.63,,,,,,,,,0,0.03,0.06,7.14,,0.29,33,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,801104,,"* MILLET FLOUR,FM DRIED GRAIN *BOILED*","A002T#F28.A07GL","Millet flour,  PROCESS=Boiling",,59.1,59.1,221,,6.4,,,42.6,,,,2.5,,,,,,5,1.76,0.98,,,,,,,,,0,0.2,0.15,2.48,,0.2,35,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,2.2,2.2,1,,0,,,0.2,,,,0,,,,,,1,0,0,,,,,,,,,0.14,0,0,0,,0,0,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,18.5,18.5,3,,0.2,,,0.7,,,,0,,,,,,2,0.05,0.03,,,,,,,,,1.99,0.01,0,0.1,,0.01,2,,,,,0,7,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,27204,,"ALCOHOL,BEER,CRUDE,AJONO","A03MB#F04.A001B","Beer, INGREDIENT = Common millet grain",,497.5,497.5,204,,1.5,,,18.4,,,,0,,,,,,25,0,0,,,,,,,,,0,0.05,0.15,2.49,,0.25,30,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,8003,,"GROUNDNUTS,ALL TYPES,WHOLE SEED,ROASTED","A015H#F03.A06HY$F28.A07GY","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  PROCESS=Roasting",,12.9,12.9,76,,3.1,,,2.8,,,,6.4,,,,,,7,0.29,0.43,,,,,,,,,0,0.06,0.01,1.75,,0.03,19,,,,,0,0,,,,,,,,""
194,1,1,,,,,,,,,,,,,,,,,,,7011,,"SOYBEANS,DRIED,ROASTED","A0DCH#F28.A07GY","Soyabeans for consumption (dry), PROCESS=Roasting",,68.8,68.8,324,,24.2,,,23.1,,,,17.5,,,,,,95,2.68,2.16,,,,,,,,,1.51,0.07,0.1,0.97,,0.14,145,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,274.8,274.8,863,,7.1,,,210.5,,,,1.9,,,,,,86,5.22,1.92,,,,,,,,,158.29,0.69,0,3.46,,1.73,69,,,,,0,17,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,829041,,"* EGGPLANT,THIN & LONG,RAW *BOILED*","A00JD#F28.A07HS$F28.A07GL","Aubergines,  PROCESS=Raw, no heat treatment,  PROCESS=Boiling",,23.6,23.6,6,,0.2,,,1.3,,,,0,,,,,,2,0.06,0.04,,,,,,,,,0.44,0.01,0.01,0.15,,0.02,4,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,829052,,"* ONION,LARGE TYPE,FRESH,RAW *BOILED*","A00HC#F28.A07GL$F10.A166Y$F10.A16YB","Onions, PROCESS = Boiling, QUALITATIVE-INFO = Fresh, QUALITATIVE-INFO = Large/big",,1.5,1.5,1,,0,,,0.1,,,,0,,,,,,0,0,0,,,,,,,,,0.1,0,0,0,,0,0,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,801106,,"* SORGHUM FLOUR,FM DRIED GRAIN *BOILED*","A003T#F28.A07GL","Sorghum flour,  PROCESS=Boiling",,24.1,24.1,82,,2.7,,,18,,,,0.8,,,,,,7,1.06,0.39,,,,,,,,,0,0.05,0.03,0.64,,0.03,2,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,829063,,"* TOMATO,FRESH,RIPE,RAW *BOILED*","A0DMX#F10.A07XL$F28.A07GL","Tomatoes, INFO=Ripe / mature, PROCESS=Boiling",,2.1,2.1,0,,0,,,0.1,,,,0,,,,,,0,0.01,0,,,,,,,,,0.22,0,0,0.01,,0,0,,,,,0,1,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,8011,,"GROUNDNUTS,WHOLE SEED,FRESH,ROASTED","A015H#F03.A06HY$F10.A166Y$F28.A07GY","Peanuts,  STATE=Whole/unsplit form, including artificial forms,  QUAL=Fresh,  PROCESS=Roasting",,82.4,82.4,482,,19.5,,,17.7,,,,40.9,,,,,,44,1.86,2.73,,,,,,,,,0,0.36,0.08,11.14,,0.21,119,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,1381,,"MANDAZI,INFLATED TYPE","A00AQ","Sponge cake",,57,57,243,,3,,,29,,,,13.1,,,,,,34,0.63,0.23,,,,,,,,,0.06,0.13,0.11,0.86,,0.02,40,,,,,0.14,2,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,26002,,"SUGAR,GRANULATED,ALL GRADES","A032H","Sucrose (common sugar)",,6.7,6.7,26,,0,,,6.7,,,,0,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,26001,,"SUGARCANE, ALL VARIETIES","A032L","Refined cane sugar",,45.8,45.8,101,,2.3,,,23.8,,,,0.3,,,,,,4,0.64,0,,,,,,,,,1.37,0,0,0,,0,0,,,,,0,0,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,4006,,"SWEET POTATO,YELLOW,FLESH,FRESH,BOILED","A010C#F28.A07GL$F10.A0F5H","Sweet potatoes, PROCESS = Boiling, QUALITATIVE-INFO = Yellow",,371.5,371.5,423,,7.7,,,99,,,,0.2,,,,,,140,2.82,1.41,,,,,,,,,8.84,0.3,0.3,2.6,,0.97,49,,,,,0,598,,,,,,,,""
195,1,1,,,,,,,,,,,,,,,,,,,725004,,"Vegetable oil,Mukwano,Vitamin A fortified, cooked","A036N#F09.A0EXZ","Vegetable fats and oils, edible, FORT=Vitamin A(retinol, carotenoids)",,0.4,0.4,4,,0,,,0,,,,0.4,,,,,,0,0,0,,,,,,,,,0,0,0,0,,0,0,,,,,0,7,,,,,,,,""
195,1,2,,,,,,,,,,,,,,,,,,,802020,,"* CASSAVA FLOUR,RAW *BOILED*","A16RD#F27.A04JX$F28.A07LA$F28.A07GL","Dried starchy roots and tuber products, SOURCE-COMMODITIES = Cassava roots and similar-, PROCESS = Grinding / milling / crushing, PROCESS = Boiling",,94.7,94.7,297,,2.5,,,72.6,,,,0.7,,,,,,30,1.8,0.66,,,,,,,,,54.56,0.24,0,1.19,,0.6,24,,,,,0,6,,,,,,,,""
195,1,2,,,,,,,,,,,,,,,,,,,818071,,"* COWPEA LEAVES,FRESH,RAW *BOILED*","A0DKA#F28.A07GL","Black eyed peas leaves, PROCESS=Boiling",,26.9,26.9,8,,1.1,,,1.3,,,,0.1,,,,,,17,0.52,0.08,,,,,,,,,6.78,0.09,0.05,0.29,,0.05,20,,,,,0,9,,,,,,,,""
